airline,tweets,airline_sentiment,sentiment_encoded
Virgin America,am pulling my hair out trying to book a flight with you your site does not work on iphone or ipaddo not have a computer help,negative,-1
Virgin America,you,positive,1
Virgin America,i get some help with a support ticket it is been 15 days incident 1502020419 thank you,negative,-1
Virgin America,to be home texas moodlighting,positive,1
Virgin America,cannot even open my laptop in seat 4c and i paid a premium for this let me out of here,negative,-1
Virgin America,am in seat 4c and i cannot even open my laptop and i paid extra for this seat,negative,-1
Virgin America,only you guys were starting those flights at the end of the month guess im still road tripping on feb 27,neutral,0
Virgin America,for that been needing a way to make those austin trips from dca and now youve come through,positive,1
Virgin America,new route to austin withfares from 39way,neutral,0
Virgin America,sprint i thought you guys were kewl 0 0,neutral,0
Virgin America,is too cool never been on your planes but now i will,positive,1
Virgin America,should have 39 dollar laxlas fares,neutral,0
Virgin America,well deserved,positive,1
Virgin America,your information the email address you say to contact in password reset emails does not exist emails bounce,negative,-1
Virgin America,match 2 weeks have gone by and no newsflt next week hope flt will count towards requirement cust svc no help,negative,-1
Virgin America,website sucks donkey dicks just thought you should know all best,negative,-1
Virgin America,should still develop an application then you will be my favorite airline,neutral,0
Virgin America,crap channels which is why i pay to watch uk tv,negative,-1
Virgin America,it all set thanks,positive,1
Virgin America,as channel this year,neutral,0
Virgin America,thing i see on passbook is virgin mobile mexico how do i integrate,neutral,0
Virgin America,and virgin america a match made in heaven,positive,1
Virgin America,goodness also see you friday nwksf boom,positive,1
Virgin America,come you do not have an iphone application still using and making me waste paper,negative,-1
Virgin America,back of seat entertainment system does not accept credit cards that have an apostrophe in the surname apostrophefail,negative,-1
Virgin America,will vx use all 6 lga slots instead of 4 today adding aus makes this less likely,negative,-1
Virgin America,helping me step up my tinder game tindertips tinderchamp,neutral,0
Virgin America,luv your people and product 1 thing is y do you charge for herbal tea but not black tea i am not a caffeine drinker,positive,1
Virgin America,you see yall soon i am excited to see the expansion of destinations spread those wings,positive,1
Virgin America,new nonstop connecting austinairport dallaslovefield 39 intro,neutral,0
Virgin America,austindallas love field route,neutral,0
Virgin America,to learn you no longer fly sfo phl hope it returns,negative,-1
Virgin America,you tweet me the cancelled flightchng fee for a flight or can i rebook under one of your affiliates if so who are afiliates,neutral,0
Virgin America,the most incredible customer service i have ever experienced so refreshing,positive,1
Virgin America,when will we see virginamerica come to philadelphia phl,neutral,0
Virgin America,i dreaming did you really just open up a route between dallas and austin and does this mean houston might be next,positive,1
Virgin America,my god finally,positive,1
Virgin America,start 5xweekly a319 flights from to dallas dallaslovefield austin on 28apr avgeek,neutral,0
Virgin America,to see you expanding in texas but do not forget about us here in sandiego i would love to see more flights out of here,neutral,0
Virgin America,sucked my earphone jack did not work on my flight they may want to look into that for future passengers,negative,-1
Virgin America,poor experience first computer problem now seat malfunction stuck missing meeting in san diego,negative,-1
Virgin America,battle southwestair on dallaslovefieldaustinairport route via usatoday,neutral,0
Virgin America,the dalaus route makes my day,positive,1
Virgin America,deals dalaus for only 39 each way,positive,1
Virgin America,miss the nerdbird in san jose,neutral,0
Virgin America,it taking southwestair on in their backyard consumers win when biz competes,positive,1
Virgin America,flying from love to austin now that is most excellent news,positive,1
Virgin America,we make every vx plane with nerdbird why should austin be the only one getting nerd love,neutral,0
Virgin America,add more frequency to pdx portland,neutral,0
Virgin America,vx on the new route,positive,1
Virgin America,tried that you offered to charge me an additional 1k for a new ticket or be stranded until thurs 1st time last time,negative,-1
Virgin America,can you help with flights to get a 2y old battling cancer who needs treatment in freyabevan fund,neutral,0
Virgin America,had a bad experience before but this one took the cake now extortion for carry on items as well,negative,-1
Virgin America,to spend 5 hours worrying that items in carryon would be brokenstolen since i could not carry them on plane or lock bag,negative,-1
Virgin America,of group e was told there was no more room in the bins when i got on the plane was room for at least 4 bags in my row,negative,-1
